"","","","Percentage able to speak Welsh "
"Wales ","","",19
"","","W01000986 ",13.3
"","","W01000987 ",9.6
"","","W01000989 ",13
"","","W01000990 ",9.3
"","","W01000991 ",8
"","","W01000992 ",8
"","","W01000993 ",9.2
"","","W01000994 ",11.6
"","","W01000995 ",10.6
"","","W01000996 ",8.1
"","","W01000997 ",7.4
"","","W01000998 ",7.5
"","","W01000999 ",9.1
"","","W01001000 ",10.9
"","","W01001001 ",11.7
"","","W01001002 ",9.6
"","","W01001003 ",9.1
"","","W01001004 ",8.9
"","","W01001005 ",11.8
"","","W01001006 ",11.6
"","","W01001007 ",11.5
"","","W01001008 ",9.5
"","","W01001009 ",8.2
"","","W01001010 ",10.4
"","","W01001011 ",7.7
"","","W01001012 ",15.8
"","","W01001013 ",11.3
"","","W01001014 ",10.4
"","","W01001015 ",11.3
"","","W01001016 ",10.3
"","","W01001017 ",16
"","","W01001018 ",12.4
"","","W01001019 ",13.2
"","","W01001020 ",10.6
"","","W01001021 ",7.7
"","","W01001022 ",10.6
"","","W01001023 ",7.3
"","","W01001024 ",7.2
"","","W01001025 ",9.2
"","","W01001026 ",6.1
"","","W01001027 ",9.5
"","","W01001028 ",10.5
"","","W01001029 ",9.1
"","","W01001030 ",7.4
"","","W01001031 ",8.1
"","","W01001032 ",8.7
"","","W01001033 ",7.1
"","","W01001034 ",6.3
"","","W01001035 ",6.8
"","","W01001036 ",12.7
"","","W01001037 ",9.8
"","","W01001038 ",9.5
"","","W01001039 ",10.6
"","","W01001040 ",11.6
"","","W01001041 ",11.9
"","","W01001042 ",11.6
"","","W01001043 ",11.4
"","","W01001044 ",7
"","","W01001045 ",8.2
"","","W01001046 ",8.9
"","","W01001047 ",9.7
"","","W01001048 ",9.3
"","","W01001049 ",7.6
"","","W01001050 ",8.9
"","","W01001051 ",10.1
"","","W01001052 ",8.5
"","","W01001053 ",8.4
"","","W01001054 ",10.2
"","","W01001055 ",8.5
"","","W01001056 ",8.8
"","","W01001057 ",9.1
"","","W01001058 ",8.8
"","","W01001918 ",11.8
"","","W01001919 ",13.7
"","","W01001920 ",10.8
"","","W01001921 ",13.2
"","The Vale of Glamorgan ","",10.8
"","The Vale of Glamorgan ","W01001059 ",13.8
"","","W01001060 ",14.5
"","","W01001061 ",11.7
"","","W01001062 ",14.6
"","","W01001063 ",12
"","","W01001064 ",11.6
"","","W01001065 ",12.2
"","","W01001066 ",11.6
"","","W01001067 ",9.3
"","","W01001068 ",10.3
"","","W01001069 ",12
"","","W01001070 ",11.3
"","","W01001071 ",9.3
"","","W01001072 ",12.2
"","","W01001073 ",8.6
"","","W01001075 ",12.9
"","","W01001076 ",11.5
"","","W01001077 ",8.3
"","","W01001078 ",11.8
"","","W01001079 ",10.5
"","","W01001080 ",11.2
"","","W01001081 ",10.4
"","","W01001082 ",11.8
"","","W01001083 ",13.4
"","","W01001084 ",11.2
"","","W01001085 ",11.3
"","","W01001086 ",11.9
"","","W01001087 ",10
"","","W01001088 ",8.1
"","","W01001089 ",8.8
"","","W01001090 ",11.5
"","","W01001091 ",11.1
"","","W01001092 ",10.9
"","","W01001093 ",10.6
"","","W01001094 ",11.2
"","","W01001095 ",9.3
"","","W01001096 ",9.4
"","","W01001097 ",9.3
"","","W01001098 ",9
"","","W01001099 ",11.2
"","","W01001100 ",11
"","","W01001101 ",11.7
"","","W01001102 ",11.8
"","","W01001103 ",11.3
"","","W01001104 ",8.4
"","","W01001105 ",14.8
"","","W01001106 ",10
"","","W01001107 ",6.9
"","","W01001108 ",9.1
"","","W01001109 ",9.1
"","","W01001110 ",11.1
"","","W01001111 ",8.5
"","","W01001112 ",12.4
"","","W01001113 ",12.6
"","","W01001114 ",12
"","","W01001115 ",10.1
"","","W01001116 ",12.4
"","","W01001117 ",9.2
"","","W01001118 ",10.8
"","","W01001119 ",11.4
"","","W01001120 ",10.2
"","","W01001121 ",7.8
"","","W01001122 ",8.1
"","","W01001123 ",10.8
"","","W01001124 ",10.2
"","","W01001125 ",11.2
"","","W01001126 ",10.9
"","","W01001127 ",10.8
"","","W01001128 ",10
"","","W01001129 ",11.6
"","","W01001130 ",13.2
"","","W01001131 ",11
"","","W01001132 ",10.5
"","","W01001133 ",7.9
"","","W01001134 ",7.7
"","","W01001135 ",14.4
"","","W01001136 ",12
"","","W01001910 ",9.9
"","","W01001911 ",10.2
"","Cardiff ","",11.1
"","Cardiff ","W01001694 ",7.6
"","","W01001695 ",7.8
"","","W01001696 ",8.6
"","","W01001697 ",9.8
"","","W01001698 ",9
"","","W01001699 ",6
"","","W01001702 ",9.3
"","","W01001703 ",7.2
"","","W01001704 ",8.1
"","","W01001705 ",9
"","","W01001706 ",7.3
"","","W01001707 ",9.1
"","","W01001708 ",9.6
"","","W01001709 ",16.5
"","","W01001710 ",19.7
"","","W01001711 ",10
"","","W01001712 ",21.1
"","","W01001713 ",19.1
"","","W01001714 ",25.5
"","","W01001715 ",22.2
"","","W01001716 ",18.2
"","","W01001717 ",20.8
"","","W01001718 ",9.3
"","","W01001719 ",10.1
"","","W01001720 ",10.4
"","","W01001721 ",8.5
"","","W01001722 ",10.4
"","","W01001724 ",11
"","","W01001725 ",12.4
"","","W01001726 ",11.8
"","","W01001727 ",22.9
"","","W01001728 ",23.4
"","","W01001729 ",13.3
"","","W01001730 ",11.2
"","","W01001731 ",11.7
"","","W01001732 ",10.9
"","","W01001733 ",12.5
"","","W01001734 ",14.2
"","","W01001735 ",12
"","","W01001736 ",12.3
"","","W01001737 ",8.2
"","","W01001738 ",10.3
"","","W01001739 ",7.2
"","","W01001740 ",9
"","","W01001741 ",9.6
"","","W01001742 ",8.2
"","","W01001743 ",10
"","","W01001744 ",8
"","","W01001745 ",11.1
"","","W01001746 ",6.9
"","","W01001747 ",12.9
"","","W01001748 ",8.8
"","","W01001749 ",8.4
"","","W01001750 ",8
"","","W01001751 ",9.2
"","","W01001752 ",11.2
"","","W01001753 ",10.2
"","","W01001754 ",9.6
"","","W01001755 ",15.3
"","","W01001756 ",7.6
"","","W01001757 ",11.5
"","","W01001758 ",12.1
"","","W01001759 ",10.9
"","","W01001760 ",8.3
"","","W01001761 ",11.9
"","","W01001762 ",9.5
"","","W01001764 ",8.8
"","","W01001765 ",10
"","","W01001766 ",12.9
"","","W01001767 ",11.7
"","","W01001768 ",8.7
"","","W01001769 ",14.3
"","","W01001770 ",11.4
"","","W01001771 ",14.4
"","","W01001772 ",10.9
"","","W01001773 ",10.6
"","","W01001774 ",13.5
"","","W01001775 ",8.7
"","","W01001776 ",10.4
"","","W01001777 ",9.1
"","","W01001778 ",11.9
"","","W01001779 ",15.8
"","","W01001780 ",16.9
"","","W01001781 ",20.3
"","","W01001782 ",15.6
"","","W01001783 ",11
"","","W01001784 ",9.9
"","","W01001785 ",11.2
"","","W01001786 ",14.7
"","","W01001787 ",9
"","","W01001788 ",7
"","","W01001789 ",14.3
"","","W01001790 ",10.2
"","","W01001791 ",12.3
"","","W01001792 ",7.8
"","","W01001793 ",10.3
"","","W01001794 ",12.7
"","","W01001795 ",12.7
"","","W01001796 ",10.9
"","","W01001797 ",10
"","","W01001798 ",11
"","","W01001799 ",13.3
"","","W01001800 ",9.5
"","","W01001802 ",5.5
"","","W01001803 ",6.5
"","","W01001804 ",7.7
"","","W01001805 ",7.9
"","","W01001806 ",10.2
"","","W01001807 ",7.1
"","","W01001808 ",7.2
"","","W01001809 ",9.6
"","","W01001810 ",7.6
"","","W01001811 ",6.7
"","","W01001812 ",6.6
"","","W01001813 ",6.5
"","","W01001814 ",9
"","","W01001815 ",7.6
"","","W01001816 ",9
"","","W01001817 ",7.4
"","","W01001818 ",8.5
"","","W01001819 ",16
"","","W01001820 ",23.4
"","","W01001821 ",9.9
"","","W01001822 ",13.2
"","","W01001823 ",16
"","","W01001824 ",12.8
"","","W01001825 ",11.4
"","","W01001826 ",12
"","","W01001827 ",14.8
"","","W01001828 ",12.3
"","","W01001829 ",8.8
"","","W01001830 ",8.9
"","","W01001831 ",10.5
"","","W01001832 ",7.5
"","","W01001833 ",9.9
"","","W01001834 ",8.6
"","","W01001835 ",7.5
"","","W01001836 ",12.7
"","","W01001837 ",10.7
"","","W01001838 ",12.8
"","","W01001839 ",9.9
"","","W01001840 ",8.8
"","","W01001841 ",11.9
"","","W01001842 ",11.1
"","","W01001843 ",10.7
"","","W01001844 ",9.6
"","","W01001846 ",13.9
"","","W01001847 ",10.7
"","","W01001848 ",14.5
"","","W01001849 ",13.9
"","","W01001850 ",14.5
"","","W01001851 ",12.5
"","","W01001852 ",13.2
"","","W01001853 ",11.7
"","","W01001854 ",9.9
"","","W01001855 ",9.1
"","","W01001856 ",7.7
"","","W01001857 ",7.7
"","","W01001858 ",19.4
"","","W01001859 ",19
"","","W01001860 ",19.7
"","","W01001861 ",22.2
"","","W01001862 ",7
"","","W01001863 ",8.8
"","","W01001864 ",6.8
"","","W01001865 ",10
"","","W01001866 ",6.6
"","","W01001867 ",8.2
"","","W01001868 ",6.3
"","","W01001869 ",10
"","","W01001870 ",9.5
"","","W01001871 ",6.3
"","","W01001872 ",10
"","","W01001873 ",9.5
"","","W01001874 ",8.1
"","","W01001875 ",8.7
"","","W01001876 ",6.7
"","","W01001877 ",7.3
"","","W01001878 ",7.6
"","","W01001879 ",7.9
"","","W01001880 ",9.4
"","","W01001881 ",6.3
"","","W01001882 ",10.5
"","","W01001883 ",8.7
"","","W01001884 ",7.2
"","","W01001885 ",8.4
"","","W01001886 ",5.6
"","","W01001887 ",26
"","","W01001888 ",16
"","","W01001889 ",12
"","","W01001890 ",10.4
"","","W01001891 ",17.6
"","","W01001892 ",14
"","","W01001893 ",11.7
"","","W01001894 ",13.3
"","","W01001895 ",10.8
"","","W01001896 ",17.6
"","","W01001922 ",11.9
"","","W01001939 ",7.1
"","","W01001940 ",10.3
"","","W01001941 ",5.9
"","","W01001942 ",9.8
"","","W01001943 ",11.3
"","","W01001944 ",11.1
"","","W01001945 ",10.6
"","","W01001946 ",7.7
"","","W01001947 ",11
"","","W01001948 ",14.1
"","","W01001949 ",8.1
"","","W01001950 ",11.8
"","","W01001951 ",10.6
"","","W01001952 ",9.3
"","","W01001953 ",9.4
"","","W01001954 ",14.3
"","Rhondda Cynon Taff ","",12.3
"","Rhondda Cynon Taff ","W01001137 ",9
"","","W01001138 ",8.3
"","","W01001139 ",10.2
"","","W01001140 ",10
"","","W01001141 ",10
"","","W01001142 ",8.2
"","","W01001143 ",9.9
"","","W01001144 ",7.2
"","","W01001145 ",8
"","","W01001146 ",11.2
"","","W01001147 ",12.7
"","","W01001148 ",12.2
"","","W01001149 ",10.9
"","","W01001150 ",10.4
"","","W01001151 ",11.9
"","","W01001152 ",14.3
"","","W01001153 ",10.9
"","","W01001154 ",10.8
"","","W01001155 ",10
"","","W01001156 ",13.4
"","","W01001157 ",11.4
"","","W01001158 ",10
"","","W01001159 ",16.9
"","","W01001160 ",11.8
"","","W01001161 ",13.2
"","","W01001162 ",14.5
"","","W01001164 ",11.8
"","","W01001165 ",14.1
"","","W01001166 ",7.3
"","","W01001167 ",10.2
"","","W01001168 ",10.6
"","","W01001169 ",9.6
"","","W01001170 ",12
"","","W01001171 ",11.4
"","","W01001172 ",11.3
"","","W01001173 ",7.1
"","","W01001174 ",7.1
"","","W01001175 ",13
"","","W01001176 ",11.5
"","","W01001177 ",10.9
"","","W01001178 ",9.2
"","","W01001179 ",8.1
"","","W01001180 ",10.2
"","","W01001181 ",13.2
"","","W01001182 ",12
"","","W01001183 ",11.2
"","","W01001184 ",11.6
"","","W01001185 ",12.5
"","","W01001186 ",17.1
"","","W01001187 ",17.9
"","","W01001188 ",12.2
"","","W01001189 ",13.9
"","","W01001190 ",13.6
"","","W01001191 ",16.8
"","","W01001192 ",10.9
"","","W01001193 ",16.7
"","","W01001194 ",18.2
"","","W01001195 ",15
"","","W01001196 ",20.4
"","","W01001197 ",21.2
"","","W01001198 ",13.4
"","","W01001199 ",14.6
"","","W01001200 ",9.4
"","","W01001201 ",8.9
"","","W01001202 ",10.1
"","","W01001203 ",9.3
"","","W01001204 ",10.9
"","","W01001205 ",10.6
"","","W01001206 ",8.3
"","","W01001207 ",11.8
"","","W01001208 ",10.5
"","","W01001209 ",8.6
"","","W01001210 ",8.9
"","","W01001211 ",9.1
"","","W01001212 ",8.7
"","","W01001213 ",13.1
"","","W01001214 ",14.4
"","","W01001215 ",9.4
"","","W01001216 ",11.1
"","","W01001217 ",8.8
"","","W01001218 ",11
"","","W01001219 ",7.3
"","","W01001220 ",9.9
"","","W01001221 ",11.2
"","","W01001222 ",9.8
"","","W01001223 ",12.2
"","","W01001224 ",20
"","","W01001225 ",15.6
"","","W01001226 ",14.4
"","","W01001227 ",20.4
"","","W01001228 ",17.2
"","","W01001229 ",15.5
"","","W01001230 ",14.2
"","","W01001231 ",12.5
"","","W01001232 ",11.1
"","","W01001233 ",16.6
"","","W01001234 ",14
"","","W01001235 ",11.4
"","","W01001236 ",17
"","","W01001237 ",7.8
"","","W01001238 ",14
"","","W01001239 ",12.7
"","","W01001240 ",13.1
"","","W01001241 ",17.1
"","","W01001242 ",15
"","","W01001243 ",12.3
"","","W01001244 ",13.2
"","","W01001245 ",16.2
"","","W01001246 ",13.9
"","","W01001247 ",10
"","","W01001248 ",9.6
"","","W01001249 ",11.2
"","","W01001250 ",12.1
"","","W01001251 ",11.3
"","","W01001252 ",10.5
"","","W01001253 ",7.4
"","","W01001255 ",10.8
"","","W01001256 ",14
"","","W01001257 ",13.4
"","","W01001258 ",11.8
"","","W01001259 ",8.9
"","","W01001260 ",8.8
"","","W01001261 ",8.1
"","","W01001262 ",10.1
"","","W01001263 ",9.3
"","","W01001264 ",10
"","","W01001265 ",17.8
"","","W01001266 ",13
"","","W01001267 ",15.1
"","","W01001268 ",16.1
"","","W01001269 ",14.5
"","","W01001270 ",15.3
"","","W01001271 ",12.6
"","","W01001272 ",14.4
"","","W01001273 ",15.9
"","","W01001274 ",11
"","","W01001275 ",11.1
"","","W01001276 ",8.1
"","","W01001277 ",11.5
"","","W01001278 ",13.1
"","","W01001279 ",12
"","","W01001280 ",9.4
"","","W01001281 ",13.2
"","","W01001282 ",12.6
"","","W01001283 ",14.8
"","","W01001284 ",19.7
"","","W01001285 ",11.8
"","","W01001286 ",12.3
"","","W01001287 ",13.8
"","","W01001288 ",11
"","","W01001914 ",14.5
"","","W01001915 ",21.3
"","","W01001916 ",22.7
"","","W01001917 ",8
"","Merthyr Tydfil ","",8.9
"","Merthyr Tydfil ","W01001289 ",10.1
"","","W01001290 ",9.3
"","","W01001291 ",13.6
"","","W01001292 ",8.6
"","","W01001293 ",9.6
"","","W01001294 ",10.6
"","","W01001295 ",6.6
"","","W01001296 ",7.9
"","","W01001297 ",8.5
"","","W01001298 ",6.6
"","","W01001299 ",5.4
"","","W01001300 ",5.4
"","","W01001301 ",7.2
"","","W01001302 ",8.6
"","","W01001303 ",9.1
"","","W01001304 ",12
"","","W01001305 ",8.8
"","","W01001306 ",7.9
"","","W01001307 ",7.2
"","","W01001308 ",5.7
"","","W01001309 ",6.4
"","","W01001310 ",7.9
"","","W01001311 ",7.4
"","","W01001312 ",7.9
"","","W01001313 ",9.5
"","","W01001314 ",9.5
"","","W01001315 ",8.7
"","","W01001316 ",10.3
"","","W01001317 ",8.6
"","","W01001318 ",6.2
"","","W01001319 ",13.8
"","","W01001320 ",10
"","","W01001321 ",11.8
"","","W01001322 ",11.1
"","","W01001324 ",10.7
"","","W01001898 ",7.8
"","Caerphilly ","",11.2
"","Caerphilly ","W01001325 ",10.7
"","","W01001326 ",10.4
"","","W01001327 ",11.5
"","","W01001328 ",12
"","","W01001329 ",11.6
"","","W01001330 ",15.4
"","","W01001331 ",16.1
"","","W01001332 ",15.8
"","","W01001333 ",15.9
"","","W01001334 ",10.5
"","","W01001335 ",11.5
"","","W01001336 ",9.3
"","","W01001337 ",11.1
"","","W01001338 ",9.3
"","","W01001339 ",9.8
"","","W01001340 ",12.5
"","","W01001341 ",11
"","","W01001342 ",10.8
"","","W01001343 ",13.7
"","","W01001344 ",9.7
"","","W01001345 ",11.1
"","","W01001346 ",11.6
"","","W01001347 ",10.3
"","","W01001348 ",9.4
"","","W01001349 ",14
"","","W01001350 ",8.8
"","","W01001351 ",9.7
"","","W01001352 ",9.6
"","","W01001353 ",8.6
"","","W01001354 ",10.2
"","","W01001355 ",7.9
"","","W01001356 ",11.8
"","","W01001357 ",10
"","","W01001358 ",9.4
"","","W01001359 ",10
"","","W01001360 ",10.7
"","","W01001361 ",9.9
"","","W01001362 ",9.5
"","","W01001363 ",8.6
"","","W01001364 ",9.1
"","","W01001365 ",14
"","","W01001366 ",11.6
"","","W01001367 ",11.7
"","","W01001368 ",13.4
"","","W01001369 ",10.3
"","","W01001370 ",12.7
"","","W01001371 ",11.4
"","","W01001372 ",14.5
"","","W01001373 ",14.8
"","","W01001374 ",8.5
"","","W01001375 ",13.7
"","","W01001376 ",9.6
"","","W01001377 ",12.8
"","","W01001378 ",11.3
"","","W01001379 ",12.7
"","","W01001380 ",10.2
"","","W01001381 ",7.5
"","","W01001382 ",9.1
"","","W01001383 ",8.4
"","","W01001384 ",6.6
"","","W01001385 ",7
"","","W01001386 ",8.3
"","","W01001387 ",13.4
"","","W01001388 ",12.2
"","","W01001389 ",12.7
"","","W01001390 ",11
"","","W01001391 ",9.7
"","","W01001392 ",9.6
"","","W01001393 ",12.1
"","","W01001394 ",11.3
"","","W01001395 ",12.1
"","","W01001396 ",13.6
"","","W01001397 ",15.4
"","","W01001398 ",15.2
"","","W01001399 ",11.6
"","","W01001400 ",12
"","","W01001401 ",9.5
"","","W01001402 ",7.8
"","","W01001403 ",11.1
"","","W01001404 ",11
"","","W01001405 ",11.3
"","","W01001406 ",7.8
"","","W01001407 ",8.7
"","","W01001408 ",11.9
"","","W01001409 ",10.3
"","","W01001410 ",10.8
"","","W01001411 ",9.4
"","","W01001412 ",7.9
"","","W01001413 ",9.7
"","","W01001414 ",11.7
"","","W01001415 ",12.1
"","","W01001416 ",10
"","","W01001417 ",15
"","","W01001418 ",11
"","","W01001419 ",11.5
"","","W01001420 ",13.6
"","","W01001421 ",9.4
"","","W01001422 ",8.7
"","","W01001423 ",11.6
"","","W01001424 ",14.5
"","","W01001425 ",13.5
"","","W01001426 ",14.1
"","","W01001427 ",15
"","","W01001428 ",9.4
"","","W01001429 ",12.4
"","","W01001430 ",9.7
"","","W01001431 ",10.9
"","","W01001432 ",13.1
"","","W01001433 ",11.8
"","","W01001434 ",14.7
"","Blaenau Gwent ","",7.8
"","Blaenau Gwent ","W01001435 ",7.6
"","","W01001436 ",6.7
"","","W01001437 ",6.7
"","","W01001438 ",7.6
"","","W01001439 ",8.1
"","","W01001440 ",8.5
"","","W01001441 ",7.8
"","","W01001442 ",7.9
"","","W01001443 ",6.7
"","","W01001444 ",9.1
"","","W01001445 ",10.3
"","","W01001446 ",8.9
"","","W01001447 ",8.8
"","","W01001448 ",7.5
"","","W01001449 ",6.8
"","","W01001450 ",6.5
"","","W01001451 ",8.8
"","","W01001452 ",9.3
"","","W01001453 ",7.8
"","","W01001454 ",6.4
"","","W01001455 ",7.8
"","","W01001456 ",6.1
"","","W01001457 ",6.3
"","","W01001458 ",6.9
"","","W01001459 ",8.9
"","","W01001460 ",9.9
"","","W01001461 ",6.3
"","","W01001462 ",8.1
"","","W01001463 ",8.4
"","","W01001464 ",5.9
"","","W01001465 ",8.4
"","","W01001466 ",6.9
"","","W01001467 ",8.4
"","","W01001468 ",8
"","","W01001469 ",8.7
"","","W01001470 ",8
"","","W01001471 ",6.7
"","","W01001472 ",9.7
"","","W01001473 ",8.3
"","","W01001474 ",8.5
"","","W01001475 ",7.9
"","","W01001476 ",7.5
"","","W01001477 ",6.8
"","","W01001478 ",8.8
"","","W01001479 ",8
"","","W01001480 ",8.4
"","","W01001481 ",6.8
"","Torfaen ","",9.8
"","Torfaen ","W01001482 ",11.9
"","","W01001483 ",13.2
"","","W01001484 ",10.4
"","","W01001485 ",12.8
"","","W01001486 ",9.5
"","","W01001487 ",12.1
"","","W01001488 ",9.5
"","","W01001489 ",8.5
"","","W01001490 ",9.9
"","","W01001491 ",8.1
"","","W01001492 ",10.5
"","","W01001493 ",9.1
"","","W01001494 ",12.2
"","","W01001495 ",11.5
"","","W01001496 ",9
"","","W01001497 ",9.1
"","","W01001498 ",9.6
"","","W01001499 ",9.1
"","","W01001500 ",9.3
"","","W01001501 ",10
"","","W01001502 ",12.7
"","","W01001503 ",10.9
"","","W01001504 ",8.7
"","","W01001505 ",8
"","","W01001506 ",8.1
"","","W01001507 ",11.2
"","","W01001508 ",8.5
"","","W01001509 ",10.2
"","","W01001510 ",10
"","","W01001511 ",7.9
"","","W01001512 ",7.1
"","","W01001513 ",9.2
"","","W01001514 ",8.3
"","","W01001515 ",10.9
"","","W01001516 ",7.2
"","","W01001517 ",9.3
"","","W01001518 ",7.4
"","","W01001519 ",9
"","","W01001520 ",11.4
"","","W01001521 ",12.3
"","","W01001522 ",10.4
"","","W01001523 ",9.6
"","","W01001524 ",7.5
"","","W01001525 ",8.6
"","","W01001526 ",10.6
"","","W01001527 ",6.4
"","","W01001528 ",10.4
"","","W01001529 ",9.6
"","","W01001530 ",10.9
"","","W01001531 ",8.2
"","","W01001532 ",12.8
"","","W01001533 ",12.8
"","","W01001534 ",10.3
"","","W01001535 ",8.9
"","","W01001536 ",12.2
"","","W01001537 ",8
"","","W01001538 ",10.8
"","","W01001539 ",10.2
"","","W01001540 ",8.8
"","","W01001541 ",9.3
"","Monmouthshire ","",9.9
"","Monmouthshire ","W01001542 ",8.7
"","","W01001543 ",12.6
"","","W01001545 ",8.6
"","","W01001546 ",10.4
"","","W01001548 ",10.5
"","","W01001549 ",9.6
"","","W01001551 ",11.7
"","","W01001552 ",8.5
"","","W01001553 ",11.8
"","","W01001554 ",5.3
"","","W01001555 ",11.9
"","","W01001556 ",11.3
"","","W01001557 ",10.4
"","","W01001558 ",8.4
"","","W01001559 ",7.9
"","","W01001560 ",10.5
"","","W01001561 ",7.9
"","","W01001562 ",10.9
"","","W01001563 ",7.4
"","","W01001564 ",10.8
"","","W01001565 ",9
"","","W01001566 ",7.8
"","","W01001567 ",7.6
"","","W01001568 ",9.5
"","","W01001569 ",8.3
"","","W01001571 ",11.3
"","","W01001572 ",11.3
"","","W01001573 ",11.4
"","","W01001574 ",11
"","","W01001575 ",8.8
"","","W01001576 ",9
"","","W01001577 ",8
"","","W01001578 ",10.6
"","","W01001579 ",10.3
"","","W01001580 ",10.5
"","","W01001581 ",11.1
"","","W01001582 ",15.6
"","","W01001583 ",8.5
"","","W01001584 ",11.7
"","","W01001585 ",7.2
"","","W01001586 ",8.4
"","","W01001587 ",6.8
"","","W01001588 ",11.1
"","","W01001589 ",9.9
"","","W01001590 ",8
"","","W01001591 ",14.2
"","","W01001592 ",11.8
"","","W01001593 ",10.5
"","","W01001594 ",10.8
"","","W01001595 ",8.5
"","","W01001596 ",9
"","","W01001597 ",10.5
"","","W01001598 ",10.3
"","","W01001599 ",10
"","","W01001908 ",8.9
"","","W01001909 ",9.6
"","Newport ","",9.3
"","Newport ","W01001600 ",8.8
"","","W01001601 ",12
"","","W01001602 ",9.9
"","","W01001603 ",9.4
"","","W01001604 ",9.3
"","","W01001605 ",9.3
"","","W01001606 ",11.4
"","","W01001607 ",9.9
"","","W01001608 ",10.5
"","","W01001609 ",10.9
"","","W01001610 ",9.5
"","","W01001611 ",10
"","","W01001612 ",9.7
"","","W01001613 ",10
"","","W01001614 ",8.7
"","","W01001615 ",13
"","","W01001616 ",8.5
"","","W01001617 ",6.7
"","","W01001618 ",7.3
"","","W01001619 ",8.6
"","","W01001620 ",8.8
"","","W01001621 ",7.7
"","","W01001622 ",8.6
"","","W01001623 ",8.8
"","","W01001624 ",13.4
"","","W01001625 ",8.7
"","","W01001626 ",8.7
"","","W01001627 ",11.2
"","","W01001628 ",8
"","","W01001629 ",7
"","","W01001630 ",6.6
"","","W01001631 ",8.1
"","","W01001632 ",7.2
"","","W01001633 ",11
"","","W01001634 ",8.8
"","","W01001635 ",10.4
"","","W01001636 ",11.7
"","","W01001637 ",11.8
"","","W01001638 ",10.9
"","","W01001639 ",11.5
"","","W01001640 ",6.9
"","","W01001641 ",10.6
"","","W01001642 ",9.1
"","","W01001643 ",10.4
"","","W01001644 ",9
"","","W01001645 ",9.5
"","","W01001646 ",7.6
"","","W01001647 ",7
"","","W01001648 ",9.9
"","","W01001649 ",9
"","","W01001650 ",13.3
"","","W01001651 ",9.2
"","","W01001652 ",8.1
"","","W01001653 ",8.8
"","","W01001654 ",8.5
"","","W01001655 ",7.9
"","","W01001657 ",9.7
"","","W01001658 ",9.4
"","","W01001659 ",9.9
"","","W01001660 ",7.2
"","","W01001661 ",9.1
"","","W01001662 ",7.1
"","","W01001663 ",7.9
"","","W01001664 ",6.2
"","","W01001665 ",10.2
"","","W01001666 ",8.2
"","","W01001667 ",8
"","","W01001668 ",8
"","","W01001669 ",9.8
"","","W01001670 ",10.7
"","","W01001671 ",9
"","","W01001672 ",11.1
"","","W01001673 ",8
"","","W01001674 ",9.2
"","","W01001675 ",12.1
"","","W01001676 ",9
"","","W01001677 ",8.9
"","","W01001678 ",9.7
"","","W01001679 ",10.5
"","","W01001680 ",11
"","","W01001681 ",7.8
"","","W01001682 ",7
"","","W01001683 ",9.9
"","","W01001684 ",9.6
"","","W01001685 ",9.7
"","","W01001686 ",10.5
"","","W01001687 ",5.1
"","","W01001688 ",12.4
"","","W01001689 ",9.7
"","","W01001690 ",7.2
"","","W01001691 ",9.4
"","","W01001692 ",9.3
"","","W01001693 ",7.2
"","","W01001912 ",8.4
"","","W01001913 ",9.2


